study,study_label,covariate,group,sample,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,nobs,significant
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Conservative,mt,(Intercept),3.4824804406962078,0.07982863525809832,43.624451669965424,1.2834624309138616e-121,3.3252874798821908,3.639673401510225,260,262,1
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Conservative,mt,Z,-0.10242589531459408,0.12499722783067012,-0.8194253352030116,0.41329427933507634,-0.3485616869728138,0.14370989634362563,260,262,0
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Conservative,original,(Intercept),3.3801133187174797,0.11506622894713515,29.375372336833983,2.1586131003749603e-63,3.152715604343176,3.6075110330917832,147,149,1
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Conservative,original,Z,-0.11386841625471368,0.2074762165607993,-0.5488263577495179,0.5839572593638832,-0.5238898262257442,0.29615299371631687,147,149,0
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Liberal,mt,(Intercept),3.4294650261660546,0.047404824975884226,72.34421871424884,0,3.336396609720304,3.522533442611805,719,721,1
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Liberal,mt,Z,-0.07098199510069754,0.0706280143615867,-1.0050119027458229,0.31522922075065823,-0.20964377597816175,0.06767978577676668,719,721,0
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Liberal,original,(Intercept),3.357645300458027,0.1554673411451004,21.59711020801647,9.82041560725764e-42,3.0496066925793657,3.6656839083366886,112,114,1
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Liberal,original,Z,-0.5838669839971863,0.30151371716009995,-1.936452475517591,0.055331856972128036,-1.1812777649767945,0.01354379698242203,112,114,0
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Moderate,mt,(Intercept),3.5505901772064292,0.0812345063516744,43.707906118558505,2.1622275387365384e-131,3.3907220070142645,3.710458347398594,297,299,1
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Moderate,mt,Z,-0.2806097765592767,0.11724914596614239,-2.3932777867764377,0.01731935604062822,-0.5113541641850761,-0.04986538893347736,297,299,1
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Moderate,original,(Intercept),3.2850762865627967,0.17562208303149027,18.70537138529304,3.5051861218424854e-39,2.937726407054201,3.6324261660713923,134,136,1
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Moderate,original,Z,-0.13306362008053899,0.24761554285627546,-0.5373799178582811,0.5918964731248157,-0.6228040188444045,0.3566767786833265,134,136,0
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Democrat,mt,(Intercept),3.448610930175726,0.046623210859684495,73.9676840480708,0,3.3570916087090916,3.5401302516423607,794,796,1
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Democrat,mt,Z,-0.07611515656226037,0.06803401452313469,-1.1187809082819553,0.2635719694250858,-0.20966294812357683,0.0574326349990561,794,796,0
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Democrat,original,(Intercept),3.346482530589587,0.13893619163799995,24.086470854972696,2.406426602476516e-60,3.072472010573315,3.620493050605859,195,197,1
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Democrat,original,Z,-0.4871459650280838,0.21439816414934976,-2.2721554867827036,0.024168341916555834,-0.9099828929479478,-0.06430903710821989,195,197,1
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Independent,mt,(Intercept),3.420293289969493,0.10975172093692995,31.16391488690189,1.3139672834440898e-69,3.2035340567743438,3.637052523164642,159,161,1
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Independent,mt,Z,-0.23942053029786453,0.16457288571143736,-1.4547993690629286,0.14769614813193724,-0.5644513563021673,0.08561029570643819,159,161,0
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Independent,original,(Intercept),3.1817998006489403,0.3486374889146736,9.126384573713075,1.0361094059634573e-11,2.47916711025481,3.8844324910430705,44,46,1
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Independent,original,Z,4.418875555867592e-4,0.43324400655118694,0.0010199507642457161,0.999190807549674,-0.8727040350697771,0.8735878101809506,44,46,0
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Republican,mt,(Intercept),3.5377904241660887,0.06968026209987607,50.77177263046461,5.160717241839639e-156,3.4007059634088788,3.6748748849232986,323,325,1
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Republican,mt,Z,-0.1889922971611223,0.10862881443819274,-1.7397989487278676,0.08284684841952923,-0.4027016317874791,0.02471703746523443,323,325,0
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Republican,original,(Intercept),3.358695590908432,0.1110818642309487,30.23621915387931,1.1823682249749765e-66,3.139254694633785,3.578136487183079,154,156,1
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Republican,original,Z,0.052734748250775905,0.21028590217029092,0.2507764320219192,0.8023212401864427,-0.36268254030166747,0.46815203680321926,154,156,0
caprarielloS2,Caprariello and Reis (2013),white,white_0,mt,(Intercept),3.373512504326041,0.08423536901563142,40.04864635542849,8.793417564264838e-125,3.2077692120789925,3.53925579657309,311,313,1
caprarielloS2,Caprariello and Reis (2013),white,white_0,mt,Z,-0.0640540348922667,0.11745105826683934,-0.5453678820563804,0.585891438903732,-0.29515321926734195,0.16704514948280852,311,313,0
caprarielloS2,Caprariello and Reis (2013),white,white_0,original,(Intercept),3.229747030072871,0.23316282560659993,13.851895222449429,6.632139133938484e-25,2.767101399024468,3.692392661121274,99,101,1
caprarielloS2,Caprariello and Reis (2013),white,white_0,original,Z,-0.1272793230657272,0.3041843807271012,-0.41842820055877805,0.67654037857572,-0.7308471277122581,0.4762884815808037,99,101,0
caprarielloS2,Caprariello and Reis (2013),white,white_1,mt,(Intercept),3.498550710478327,0.0400256376402338,87.40774455424494,0,3.4200035893127074,3.577097831643947,967,969,1
caprarielloS2,Caprariello and Reis (2013),white,white_1,mt,Z,-0.14666328630822567,0.06135242418173002,-2.3905051554898487,0.017015714729699326,-0.26706252489931104,-0.026264047717140318,967,969,1
caprarielloS2,Caprariello and Reis (2013),white,white_1,original,(Intercept),3.383257970362769,0.07993964694811016,42.32265339574097,1.426832386165218e-127,3.2259358876123083,3.54058005311323,296,298,1
caprarielloS2,Caprariello and Reis (2013),white,white_1,original,Z,-0.2890596480957247,0.16123520279798456,-1.7927824884364394,0.07402866580728613,-0.6063722568608991,0.02825296066944971,296,298,0
converseS16,Epley et al. (2009),age,age_3_18 - 39,mt,(Intercept),1.0498163599648536,0.045179666897143485,23.23647853258584,4.622448517120325e-89,0.9611131230126314,1.1385195969170758,703,705,1
converseS16,Epley et al. (2009),age,age_3_18 - 39,mt,Z,0.09975762669364367,0.06656138946889695,1.498731133614012,0.13439229126356247,-0.03092529125195119,0.23044054463923852,703,705,0
converseS16,Epley et al. (2009),age,age_3_18 - 39,original,(Intercept),1.4915845251902105,0.105891745055444,14.085937713173294,1.300649877824237e-30,1.2825952575306898,1.700573792849731,175,177,1
converseS16,Epley et al. (2009),age,age_3_18 - 39,original,Z,0.23585950241814516,0.16503152089750042,1.4291785056300568,0.15473554807890386,-0.08984876384044663,0.561567768676737,175,177,0
converseS16,Epley et al. (2009),age,age_3_40 - 59,mt,(Intercept),1.4681339899891608,0.11799700543533839,12.44212922669202,5.383158039047981e-25,1.2350202488514852,1.7012477311268364,153,155,1
converseS16,Epley et al. (2009),age,age_3_40 - 59,mt,Z,-0.15348932891841607,0.161409270950956,-0.950932545659373,0.3431383759121406,-0.472367921361182,0.16538926352434982,153,155,0
converseS16,Epley et al. (2009),age,age_3_40 - 59,original,(Intercept),1.4863150392351514,0.1174515190060871,12.65471108260525,1.0356933949017187e-27,1.254792606820777,1.7178374716495257,212,214,1
converseS16,Epley et al. (2009),age,age_3_40 - 59,original,Z,0.295536574484654,0.17175284598100365,1.720708456367245,0.08676278076212893,-0.04302555746659392,0.6340987064359018,212,214,0
converseS16,Epley et al. (2009),age,age_3_More than 60,mt,(Intercept),1.2786973461195923,0.23985439702303216,5.3311398998318325,8.309127848583333e-6,0.7895110782138156,1.767883614025369,31,33,1
converseS16,Epley et al. (2009),age,age_3_More than 60,mt,Z,0.17550747887915974,0.3312196106544407,0.5298825106773812,0.5999683498175912,-0.5000193707607551,0.8510343285190746,31,33,0
converseS16,Epley et al. (2009),age,age_3_More than 60,original,(Intercept),1.6395611511929398,0.1565458512169712,10.473360606155714,1.9790761942245228e-18,1.3294739485738325,1.949648353812047,115,117,1
converseS16,Epley et al. (2009),age,age_3_More than 60,original,Z,0.3543462145973579,0.24769617148244708,1.4305679917320342,0.15526565691780445,-0.13629222977764038,0.8449846589723562,115,117,0
converseS16,Epley et al. (2009),educ,educ_3_College,mt,(Intercept),1.0594920867848046,0.06516369498792904,16.258932016992983,1.6179048695204398e-43,0.9312778238402469,1.1877063497293623,313,315,1
converseS16,Epley et al. (2009),educ,educ_3_College,mt,Z,0.1918046019179386,0.10563480448426248,1.8157330138904526,0.0703680651005607,-0.016039483669151616,0.3996486875050288,313,315,0
converseS16,Epley et al. (2009),educ,educ_3_College,original,(Intercept),1.6187042276771897,0.21559131901254602,7.5082068939101925,3.944585209456018e-11,1.1904585568996922,2.0469498984546872,91,93,1
converseS16,Epley et al. (2009),educ,educ_3_College,original,Z,0.07434129282272714,0.2734084858673747,0.2719055796197514,0.7863105640210688,-0.4687510773284115,0.6174336629738658,91,93,0
converseS16,Epley et al. (2009),educ,educ_3_Graduate School,mt,(Intercept),1.0996797176628488,0.12364789707664023,8.893638659954227,6.236879947447179e-14,0.8539939799328197,1.3453654553928778,89,91,1
converseS16,Epley et al. (2009),educ,educ_3_Graduate School,mt,Z,0.21020536860600111,0.19769045758162948,1.0633055898472188,0.2905199524317098,-0.18260135970434663,0.6030120969163488,89,91,0
converseS16,Epley et al. (2009),educ,educ_3_Graduate School,original,(Intercept),1.2957578312712312,0.2101920110332754,6.164638821910793,9.892951485786446e-8,0.8741660468934298,1.7173496156490327,53,55,1
converseS16,Epley et al. (2009),educ,educ_3_Graduate School,original,Z,0.6567584632958158,0.32679817163791774,2.009676063988154,0.04956871514402306,0.0012843392558608002,1.3122325873357708,53,55,1
converseS16,Epley et al. (2009),educ,educ_3_Less than College,mt,(Intercept),1.1796169962009673,0.06198829825402854,19.02967220308077,1.0159675706921296e-60,1.057818216784636,1.3014157756172986,485,487,1
converseS16,Epley et al. (2009),educ,educ_3_Less than College,mt,Z,-0.03751151588308346,0.08266979654410152,-0.4537511576319454,0.6502109069743423,-0.19994669473578955,0.12492366296962262,485,487,0
converseS16,Epley et al. (2009),educ,educ_3_Less than College,original,(Intercept),1.5400081334367086,0.07836399412105631,19.6519862305348,7.5609334728896935e-59,1.3858965215715024,1.6941197453019148,358,360,1
converseS16,Epley et al. (2009),educ,educ_3_Less than College,original,Z,0.2886898699777346,0.12515509210960404,2.306657005413057,0.021644310946551556,0.04255829903772307,0.5348214409177461,358,360,1
converseS16,Epley et al. (2009),female,female_0,mt,(Intercept),1.0476721953500872,0.05339186361240805,19.622319291110347,2.0611508468213993e-63,0.9427620866522344,1.15258230404794,481,483,1
converseS16,Epley et al. (2009),female,female_0,mt,Z,0.11620334826080764,0.07808367829295057,1.488189987987522,0.1373560839172064,-0.037223908684347606,0.2696306052059629,481,483,0
converseS16,Epley et al. (2009),female,female_0,original,(Intercept),1.490685793280561,0.09432904691818335,15.803040971817651,9.129169060105047e-40,1.3049294971052885,1.6764420894558336,257,259,1
converseS16,Epley et al. (2009),female,female_0,original,Z,0.45301707517542766,0.1469682678851339,3.0824141952158857,0.002276852156329732,0.16360165129950627,0.7424324990513491,257,259,1
converseS16,Epley et al. (2009),female,female_1,mt,(Intercept),1.2093106684231814,0.06648047220079072,18.190464483626183,1.4240696371097238e-54,1.0786236641011464,1.3399976727452163,408,410,1
converseS16,Epley et al. (2009),female,female_1,mt,Z,0.019113106823333944,0.09588847561429242,0.19932642271022907,0.8421067096315125,-0.16938401439430573,0.20761022804097362,408,410,0
converseS16,Epley et al. (2009),female,female_1,original,(Intercept),1.5535151269431016,0.10391788007777399,14.949449755715024,2.011145374717422e-36,1.3488369370145525,1.7581933168716506,247,249,1
converseS16,Epley et al. (2009),female,female_1,original,Z,0.12864420921059053,0.1539378533062746,0.8356892502238558,0.40413740225590866,-0.17455405804268545,0.43184247646386653,247,249,0
converseS16,Epley et al. (2009),white,white_0,mt,(Intercept),1.1178549126454294,0.08328085692264267,13.422711460375275,1.6014433835181256e-29,0.953608069229486,1.2821017560613726,195,197,1
converseS16,Epley et al. (2009),white,white_0,mt,Z,0.1280553220351986,0.12908076324944787,0.992055816928603,0.3223997058672735,-0.12651828218618505,0.38262892625658224,195,197,0
converseS16,Epley et al. (2009),white,white_0,original,(Intercept),1.3596654934250993,0.11656626715220918,11.664313584389589,5.248278927237053e-21,1.1286816534399697,1.590649333410229,111,113,1
converseS16,Epley et al. (2009),white,white_0,original,Z,0.39469067791419127,0.20548872665581489,1.9207412705188533,0.0573297102096401,-0.012498951780622491,0.8018803076090051,111,113,0
converseS16,Epley et al. (2009),white,white_1,mt,(Intercept),1.126383733325329,0.04913803839899856,22.922846943525627,5.188872840190626e-87,1.0299066929504974,1.2228607737001607,694,696,1
converseS16,Epley et al. (2009),white,white_1,mt,Z,0.052167306794449676,0.06960536004811035,0.7494725515160368,0.4538264038521477,-0.08449502956375346,0.1888296431526528,694,696,0
converseS16,Epley et al. (2009),white,white_1,original,(Intercept),1.5985388513597627,0.0871067111563333,18.351500477280243,8.960210455012897e-55,1.4272854357429057,1.7697922669766197,393,395,1
converseS16,Epley et al. (2009),white,white_1,original,Z,0.2333939582472956,0.12488753809499324,1.8688330461744638,0.06238970982643509,-0.012137266417624193,0.4789251829122154,393,395,0
death_penalty,Peffley and Hurwitz (2007),age,age_3_18 - 39,mt,(Intercept),2.0046738095899967,0.03717395106577069,53.92684264428043,6.3538169295316945e-292,1.931721650059501,2.0776259691204926,954,956,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_18 - 39,mt,Z,-0.11093250818041053,0.053834763190492144,-2.0606110551258547,0.039610817661515973,-0.21658074087998808,-0.005284275480832976,954,956,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_18 - 39,original,(Intercept),2.2367508753298657,0.09311875865328292,24.020411221955314,3.2226583823396017e-78,2.0536583140461153,2.419843436613616,380,382,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_18 - 39,original,Z,-0.384135968822338,0.13834437756440238,-2.776664838753669,0.005763886911000345,-0.6561523358122094,-0.11211960183246661,380,382,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_40 - 59,mt,(Intercept),2.079796322875685,0.07348659388833648,28.30171073156491,3.272835865388547e-82,1.9351069276438222,2.2244857181075472,266,268,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_40 - 59,mt,Z,-0.04824605890056455,0.11099818644751565,-0.43465628083371616,0.6641643357078915,-0.2667928661362934,0.17030074833516431,266,268,0
death_penalty,Peffley and Hurwitz (2007),age,age_3_40 - 59,original,(Intercept),2.2636047466154188,0.11247741415681176,20.124971431683047,2.0188691730252954e-61,2.0424315436028,2.4847779496280373,371,373,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_40 - 59,original,Z,-0.43977280556829124,0.1590193174126117,-2.765530708619513,0.005967086488968131,-0.7524650205937342,-0.1270805905428482,371,373,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_More than 60,mt,(Intercept),1.9071043952703393,0.1676615887178872,11.374724585720672,1.657207184070402e-16,1.5716143311629112,2.2425944593777674,59,61,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_More than 60,mt,Z,-0.1280232117195366,0.23030152593060332,-0.5558938925924173,0.5803854570980107,-0.588855500673349,0.3328090772342758,59,61,0
death_penalty,Peffley and Hurwitz (2007),age,age_3_More than 60,original,(Intercept),2.364048667171235,0.10159188264865684,23.27005470847518,2.6049492249663946e-51,2.163290662700657,2.564806671641813,148,150,1
death_penalty,Peffley and Hurwitz (2007),age,age_3_More than 60,original,Z,-0.3318550874521676,0.15597589051353983,-2.1276050186958875,0.03502704575383028,-0.6400825531574073,-0.02362762174692784,148,150,1
death_penalty,Peffley and Hurwitz (2007),educ,educ_3_College,mt,(Intercept),2.014502512563832,0.046791405748289105,43.05283161187118,7.656464853003199e-181,1.9225968604945332,2.106408164633131,567,569,1
death_penalty,Peffley and Hurwitz (2007),educ,educ_3_College,mt,Z,-0.09538631635429035,0.07051354766217334,-1.352737445735692,0.1766786982031323,-0.23388597187807406,0.043113339169493364,567,569,0
death_penalty,Peffley and Hurwitz (2007),educ,educ_3_College,original,(Intercept),2.3028209625359257,0.08867619847866186,25.9688732945634,1.4115256574463157e-64,2.1279105316397122,2.477731393432139,191,193,1
death_penalty,Peffley and Hurwitz (2007),educ,educ_3_College,original,Z,-0.4043779297266203,0.18259844438044492,-2.214574889170997,0.027971851215005065,-0.7645464206576698,-0.04420943879557088,191,193,1
