study,study_label,covariate,group,estimate_mt,estimate_original,std.error_mt,std.error_original,conf.low_mt,conf.low_original,conf.high_mt,conf.high_original,p.value_mt,p.value_original,significant_mt,significant_original,group_label,est_diff_in_cates,std.error_diff_in_cates,li_diff_in_cates,ui_diff_in_cates,p_diff_in_cates,diff_in_cates_significant
caprarielloS2,Caprariello and Reis (2013),ideo,ideo_3_Moderate,-0.2806097765592767,-0.13306362008053899,0.11724914596614239,0.24761554285627546,-0.5113541641850761,-0.6228040188444045,-0.04986538893347736,0.3566767786833265,0.01731935604062822,0.5918964731248157,1,0,Moderate,-0.14754615647873773,0.27397229658087285,-0.6845318577772485,0.38943954481977305,0.5902014865807721,FALSE
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Democrat,-0.07611515656226037,-0.4871459650280838,0.06803401452313469,0.21439816414934976,-0.20966294812357683,-0.9099828929479478,0.0574326349990561,-0.06430903710821989,0.2635719694250858,0.024168341916555834,0,1,Democrat,0.41103080846582346,0.2249337678578866,-0.029839376535634288,0.8519009934672812,0.06764843935982753,FALSE
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Independent,-0.23942053029786453,4.418875555867592e-4,0.16457288571143736,0.43324400655118694,-0.5644513563021673,-0.8727040350697771,0.08561029570643819,0.8735878101809506,0.14769614813193724,0.999190807549674,0,0,Independent,-0.2398624178534513,0.4634485990095501,-1.1482216719121694,0.6684968362052669,0.6047653550137273,FALSE
caprarielloS2,Caprariello and Reis (2013),pid,pid_3_Republican,-0.1889922971611223,0.052734748250775905,0.10862881443819274,0.21028590217029092,-0.4027016317874791,-0.36268254030166747,0.02471703746523443,0.46815203680321926,0.08284684841952923,0.8023212401864427,0,0,Republican,-0.2417270454118982,0.236686247969375,-0.7056320914318732,0.2221780006080768,0.3071135663986081,FALSE
caprarielloS2,Caprariello and Reis (2013),white,white_0,-0.0640540348922667,-0.1272793230657272,0.11745105826683934,0.3041843807271012,-0.29515321926734195,-0.7308471277122581,0.16704514948280852,0.4762884815808037,0.585891438903732,0.67654037857572,0,0,Nonwhite,0.0632252881734605,0.3260719070486302,-0.5758756496418547,0.7023262259887757,0.8462543148222016,FALSE
caprarielloS2,Caprariello and Reis (2013),white,white_1,-0.14666328630822567,-0.2890596480957247,0.06135242418173002,0.16123520279798456,-0.26706252489931104,-0.6063722568608991,-0.026264047717140318,0.02825296066944971,0.017015714729699326,0.07402866580728613,1,0,White,0.14239636178749904,0.17251350838204565,-0.19573011464131046,0.48052283821630853,0.4091323231645663,FALSE
converseS16,Epley et al. (2009),age,age_3_18 - 39,0.09975762669364367,0.23585950241814516,0.06656138946889695,0.16503152089750042,-0.03092529125195119,-0.08984876384044663,0.23044054463923852,0.561567768676737,0.13439229126356247,0.15473554807890386,0,0,Age: 18 - 39,-0.1361018757245015,0.17794892935270024,-0.48488177725579396,0.21267802580679096,0.4443687781724109,FALSE
converseS16,Epley et al. (2009),age,age_3_40 - 59,-0.15348932891841607,0.295536574484654,0.161409270950956,0.17175284598100365,-0.472367921361182,-0.04302555746659392,0.16538926352434982,0.6340987064359018,0.3431383759121406,0.08676278076212893,0,0,Age: 40 - 59,-0.44902590340307,0.23569470263774173,-0.9109875205730438,0.012935713766903723,0.05676490894574018,FALSE
converseS16,Epley et al. (2009),age,age_3_More than 60,0.17550747887915974,0.3543462145973579,0.3312196106544407,0.24769617148244708,-0.5000193707607551,-0.13629222977764038,0.8510343285190746,0.8449846589723562,0.5999683498175912,0.15526565691780445,0,0,Age: More than 60,-0.17883873571819814,0.41359379087353465,-0.9894825658303261,0.6318050943939297,0.6654493467216843,FALSE
converseS16,Epley et al. (2009),educ,educ_3_College,0.1918046019179386,0.07434129282272714,0.10563480448426248,0.2734084858673747,-0.016039483669151616,-0.4687510773284115,0.3996486875050288,0.6174336629738658,0.0703680651005607,0.7863105640210688,0,0,College,0.11746330909521147,0.2931056329426625,-0.457023731472407,0.6919503496628299,0.6886011128636571,FALSE
converseS16,Epley et al. (2009),educ,educ_3_Graduate School,0.21020536860600111,0.6567584632958158,0.19769045758162948,0.32679817163791774,-0.18260135970434663,0.0012843392558608002,0.6030120969163488,1.3122325873357708,0.2905199524317098,0.04956871514402306,0,1,Graduate School,-0.44655309468981463,0.38194052155371,-1.1951565169350862,0.3020503275554569,0.24233546707912856,FALSE
converseS16,Epley et al. (2009),educ,educ_3_Less than College,-0.03751151588308346,0.2886898699777346,0.08266979654410152,0.12515509210960404,-0.19994669473578955,0.04255829903772307,0.12492366296962262,0.5348214409177461,0.6502109069743423,0.021644310946551556,0,1,Less than College,-0.32620138586081804,0.14999364100389928,-0.6201889222284607,-0.03221384949317546,0.029647498621059296,TRUE
converseS16,Epley et al. (2009),female,female_0,0.11620334826080764,0.45301707517542766,0.07808367829295057,0.1469682678851339,-0.037223908684347606,0.16360165129950627,0.2696306052059629,0.7424324990513491,0.1373560839172064,0.002276852156329732,0,1,Men,-0.33681372691462,0.16642335347214188,-0.663003499720018,-0.010623954109221956,0.04298693419613758,TRUE
converseS16,Epley et al. (2009),female,female_1,0.019113106823333944,0.12864420921059053,0.09588847561429242,0.1539378533062746,-0.16938401439430573,-0.17455405804268545,0.20761022804097362,0.43184247646386653,0.8421067096315125,0.40413740225590866,0,0,Women,-0.10953110238725658,0.18136003538866238,-0.46499677174903487,0.24593456697452168,0.5458816177573582,FALSE
converseS16,Epley et al. (2009),white,white_0,0.1280553220351986,0.39469067791419127,0.12908076324944787,0.20548872665581489,-0.12651828218618505,-0.012498951780622491,0.38262892625658224,0.8018803076090051,0.3223997058672735,0.0573297102096401,0,0,Nonwhite,-0.2666353558789927,0.24266738599096546,-0.7422634324212849,0.2089927206632996,0.2718689183098725,FALSE
converseS16,Epley et al. (2009),white,white_1,0.052167306794449676,0.2333939582472956,0.06960536004811035,0.12488753809499324,-0.08449502956375346,-0.012137266417624193,0.1888296431526528,0.4789251829122154,0.4538264038521477,0.06238970982643509,0,0,White,-0.18122665145284594,0.1429748345648823,-0.46145732720001525,0.09900402429432337,0.20496144654856288,FALSE
death_penalty,Peffley and Hurwitz (2007),age,age_3_18 - 39,-0.11093250818041053,-0.384135968822338,0.053834763190492144,0.13834437756440238,-0.21658074087998808,-0.6561523358122094,-0.005284275480832976,-0.11211960183246661,0.039610817661515973,0.005763886911000345,1,1,Age: 18 - 39,0.27320346064192746,0.14844981822642386,-0.017758183081863277,0.5641651043657182,0.06571307625612292,FALSE
death_penalty,Peffley and Hurwitz (2007),age,age_3_40 - 59,-0.04824605890056455,-0.43977280556829124,0.11099818644751565,0.1590193174126117,-0.2667928661362934,-0.7524650205937342,0.17030074833516431,-0.1270805905428482,0.6641643357078915,0.005967086488968131,0,1,Age: 40 - 59,0.3915267466677267,0.1939271530884997,0.011429526614267271,0.7716239667211862,0.043493745434668135,TRUE
death_penalty,Peffley and Hurwitz (2007),age,age_3_More than 60,-0.1280232117195366,-0.3318550874521676,0.23030152593060332,0.15597589051353983,-0.588855500673349,-0.6400825531574073,0.3328090772342758,-0.02362762174692784,0.5803854570980107,0.03502704575383028,0,1,Age: More than 60,0.20383187573263098,0.2781497281455729,-0.34134159143269194,0.7490053428979538,0.4636721864586875,FALSE
death_penalty,Peffley and Hurwitz (2007),educ,educ_3_College,-0.09538631635429035,-0.4043779297266203,0.07051354766217334,0.18259844438044492,-0.23388597187807406,-0.7645464206576698,0.043113339169493364,-0.04420943879557088,0.1766786982031323,0.027971851215005065,0,1,College,0.30899161337232994,0.1957405228716426,-0.07465981145608952,0.6926430382007494,0.11443296590061004,FALSE
death_penalty,Peffley and Hurwitz (2007),educ,educ_3_Graduate School,0.042907857347639376,0.15844584220307734,0.1300591011150665,0.27817052286966254,-0.21373847360325868,-0.3958210236919475,0.2995541882985374,0.7127127080981022,0.7418533900765418,0.5706743593457253,0,0,Graduate School,-0.11553798485543795,0.30707362240420544,-0.7174022847676806,0.4863263150568047,0.7067273324908148,FALSE
death_penalty,Peffley and Hurwitz (2007),educ,educ_3_Less than College,-0.1699158646924168,-0.48177876699553673,0.07394716208966695,0.10968624719120834,-0.31517949839295956,-0.6971710512124825,-0.024652230991874052,-0.266386482778591,0.02195954568049163,1.314088217975537e-5,1,1,Less than College,0.31186290230311997,0.13228475197091438,0.05258478844012776,0.5711410161661121,0.018397856129292095,TRUE
death_penalty,Peffley and Hurwitz (2007),female,female_0,-0.1644781661008377,-0.48402155921709816,0.06294042069545584,0.15236224062090054,-0.2880425983213462,-0.7836793196142923,-0.04091373388032919,-0.18436379881990406,0.00915235105014387,0.0016212559336204362,1,1,Men,0.31954339311626045,0.16485068675726577,-0.0035639529279804516,0.6426507391605014,0.05257679069711438,FALSE
death_penalty,Peffley and Hurwitz (2007),female,female_1,-0.016510579718312542,-0.3599680956732899,0.0723583194419759,0.11494665853332738,-0.15864534982559605,-0.5857562711025883,0.12562419038897096,-0.13417992024399153,0.8195932573268068,0.0018309328827234657,0,1,Women,0.34345751595497737,0.1358251107139044,0.0772402989557247,0.60967473295423,0.011449410243473655,TRUE
death_penalty,Peffley and Hurwitz (2007),ideo,ideo_3_Conservative,-0.14211595253216472,-0.3384208630321764,0.10579491810097497,0.19262036630176782,-0.350466856603988,-0.7177501863586022,0.06623495153965858,0.04090846029424944,0.1803735203679508,0.08012957238666253,0,0,Conservative,0.19630491050001167,0.21976162133143087,-0.23442786730959284,0.6270376883096161,0.3717163829824003,FALSE
death_penalty,Peffley and Hurwitz (2007),ideo,ideo_3_Liberal,-0.11885824489161546,-0.3340131347660334,0.0699206310577594,0.14975119196043174,-0.25619075142099973,-0.629271703109489,0.018474261637768788,-0.03875456642257774,0.08969293078704373,0.026806609204583734,0,1,Liberal,0.21515488987441794,0.16527042730351182,-0.10877514764046525,0.5390849273893011,0.19297266570302812,FALSE
death_penalty,Peffley and Hurwitz (2007),ideo,ideo_3_Moderate,-0.03939706222904396,-0.47844035072670343,0.07197918277660809,0.13292918607035606,-0.180850766190987,-0.7396954009898602,0.10205664173289908,-0.21718530046354667,0.5844143467856884,3.5547140215328024e-4,0,1,Moderate,0.4390432884976595,0.1511660387207249,0.1427578526050387,0.7353287243902803,0.0036798380938583746,TRUE
death_penalty,Peffley and Hurwitz (2007),white,white_0,-0.14765035815456612,-0.367504939504681,0.07644986710972723,0.1486205019057297,-0.2979351528114411,-0.6596122577831003,0.002634436502308851,-0.0753976212262617,0.05413387904902224,0.013789913309334729,0,1,Nonwhite,0.21985458135011487,0.16713059494839944,-0.10772138474874804,0.5474305474489778,0.18835340488873284,FALSE
death_penalty,Peffley and Hurwitz (2007),white,white_1,-0.08248180287535883,-0.31247765695407037,0.059903391509775625,0.08209456052627967,-0.20005329503961256,-0.4737972325746293,0.035089689288894874,-0.15115808133351144,0.16889189359308013,1.5979774572233402e-4,0,1,White,0.22999585407871154,0.1016264393864926,0.030808032881186054,0.429183675276237,0.02362645769659959,TRUE
dennyS17,Denny (2012),age,age_3_18 - 39,0.0884963197965882,0.5104685379975997,0.11837401034910697,0.2651655837319224,-0.14471350910321593,-0.01581174416807929,0.32170614869639236,1.0367488201632789,0.4554493487685771,0.057147153487419354,0,0,Age: 18 - 39,-0.4219722182010115,0.2903880044389259,-0.9911327069013062,0.14718827049928318,0.14618699638779115,FALSE
dennyS17,Denny (2012),age,age_3_40 - 59,0.17992268862218241,0.35004549002421165,0.2666868343962348,0.1952806111858146,-0.35547347186860545,-0.03559624110776882,0.7153188491129703,0.7356872211561921,0.5029394390752152,0.07492642397341226,0,0,Age: 40 - 59,-0.17012280140202923,0.33053953582800055,-0.8179802916249104,0.47773468882085185,0.6067751436756734,FALSE
dennyS17,Denny (2012),age,age_3_More than 60,-0.5623630081586352,-0.40334406134709233,0.6181731295860017,0.418332029175921,-1.9607677811009916,-1.258929127671209,0.8360417647837214,0.45224100497702435,0.386685659052313,0.34293141679990946,0,0,Age: More than 60,-0.15901894681154283,0.7464179156321178,-1.6219980614504936,1.303960167827408,0.8312935959385865,FALSE
dennyS17,Denny (2012),educ,educ_3_College,0.1319831549760065,0.7493791447636876,0.16345969807669883,0.30961388110576943,-0.19174021156150567,0.13187372996682944,0.45570652151351865,1.3668845595605457,0.4210541247731343,0.018103092181837838,0,1,College,-0.6173959897876811,0.3501140218110424,-1.3036194725373242,0.068827492961962,0.07783067962836909,FALSE
dennyS17,Denny (2012),educ,educ_3_Graduate School,-0.27387808838894473,0.11766034183941573,0.38531075470191517,0.32256312422657024,-1.0709541134793685,-0.5324229194380896,0.523197936701479,0.7677436031169211,0.48435572218655965,0.7170328463821523,0,0,Graduate School,-0.39153843022836043,0.5025050714169611,-1.3764483702056043,0.5933715097488833,0.4358777584988178,FALSE
dennyS17,Denny (2012),educ,educ_3_Less than College,0.13123325068636968,0.2572592845886585,0.14782006327395525,0.19297378744525284,-0.16076860001675367,-0.12362684584140615,0.42323510138949305,0.6381454150187231,0.37602899269973544,0.18424178056541335,0,0,Less than College,-0.1260260339022888,0.24308363529304428,-0.6024699590766556,0.350417891272078,0.6041462791117571,FALSE
dennyS17,Denny (2012),female,female_0,-0.11160942685439157,0.23672720891764465,0.14360336332345414,0.2325620853343178,-0.3952961562221617,-0.2229492102116981,0.17207730251337855,0.6964036280469874,0.43822935559542586,0.31042802265022373,0,0,Men,-0.3483366357720362,0.2733259034428579,-0.8840554065200377,0.18738213497596523,0.20250859771437527,FALSE
dennyS17,Denny (2012),female,female_1,0.2674075919009201,0.4911832611719358,0.1538645923104147,0.19159931456357301,-0.03673534725672467,0.11249496370885076,0.5715505310585649,0.8698715586350207,0.08437388928402577,0.011377391130905912,0,1,Women,-0.22377566927101566,0.24573280226311084,-0.7054119617067129,0.25786062316468156,0.3624817623475712,FALSE
dennyS17,Denny (2012),ideo,ideo_3_Conservative,0.07029537601982938,0.3386064396235625,0.21193519195279087,0.23757974974417168,-0.35309384173777336,-0.13298563635404975,0.4936845937774321,0.8101985156011748,0.7412121011132713,0.15733315186869581,0,0,Conservative,-0.26831106360373314,0.3183718942943449,-0.8923199764206492,0.3556978492131829,0.3993627429149942,FALSE
dennyS17,Denny (2012),ideo,ideo_3_Liberal,0.14456143622545656,0.7941614103702951,0.14447469715699693,0.2907092944788655,-0.14087634567057158,0.2159523159287342,0.42999921812148467,1.372370504811856,0.3186102928542016,0.007693355002909535,0,1,Liberal,-0.6495999741448385,0.32463030051892217,-1.285875363161926,-0.013324585127751032,0.04538749600730027,TRUE
dennyS17,Denny (2012),ideo,ideo_3_Moderate,-0.125171121170793,-0.036292449187466165,0.22977463176852356,0.24074450255982388,-0.5825260852800009,-0.51348981841365815,0.332183842938415,0.44090492003872583,0.5874558463040781,0.8804534292469517,0,0,Moderate,-0.08887867198332683,0.3327976816582977,-0.7411621280335903,0.5634047840669367,0.7894189782815649,FALSE
dennyS17,Denny (2012),pid,pid_3_Democrat,0.07839249563473338,0.5378166177284008,0.13564990936915086,0.20487304403158166,-0.1892862076235151,0.13313345318763997,0.3460711988929819,0.9424997822691616,0.5640558548858796,0.009523660482038928,0,1,Democrat,-0.45942412209366745,0.24571093195587623,-0.9410175487271848,0.022169304539849943,0.06151508961008249,FALSE
dennyS17,Denny (2012),pid,pid_3_Independent,-0.2008439314852269,-0.4496736963118181,0.3083411006704348,0.5581683238161497,-0.8250478561766481,-1.7695320512783796,0.4233599932061944,0.8701846586547436,0.5187281901256127,0.44695826584824394,0,0,Independent,0.2488297648265912,0.6376724175267308,-1.0010081735258012,1.4986677031789835,0.6963770808846463,FALSE
dennyS17,Denny (2012),pid,pid_3_Republican,0.1732106200863837,0.12667739891199906,0.2035986491830912,0.2285817463458249,-0.23212315385379315,-0.3257499066491032,0.5785443940265605,0.5791047044731013,0.3975149060979303,0.5804478617945215,0,0,Republican,0.04653322117438463,0.3061078645047959,-0.5534381932550153,0.6465046356037846,0.8791745015424723,FALSE
dennyS17,Denny (2012),white,white_0,0.3094597198595907,1.0415192385510241,0.23962071134693952,0.28869510079025984,-0.16938406245265836,0.4660160732518641,0.7883035021718398,1.6170224038501841,0.20126372171483928,5.667032883833051e-4,0,1,Nonwhite,-0.7320595186914334,0.37518388361803545,-1.4674199305827829,0.0033008931999161106,0.0510330292210863,FALSE
dennyS17,Denny (2012),white,white_1,0.005585849427277889,0.04239171996297823,0.11831991108155417,0.15420712716403145,-0.22752255438495567,-0.2615437889071976,0.23869425323951143,0.3463272288331541,0.9623863503113159,0.7836537197558266,0,0,White,-0.03680587053570034,0.194369337670659,-0.41776977237019197,0.3441580312987913,0.8498102986420387,FALSE
elite_endorsements,Nicholson (2012),age,age_3_18 - 39,0.12000748797090122,0.2821983157009213,0.07206214663328757,0.19847480588915928,-0.021441786409717306,-0.10943828888270918,0.2614567623515197,0.6738349202845517,0.09623060569773349,0.15680470199662908,0,0,Age: 18 - 39,-0.16219082773002008,0.2111520815671418,-0.576048907601618,0.2516672521415778,0.442413952302182,FALSE
elite_endorsements,Nicholson (2012),age,age_3_40 - 59,0.06828621017661478,0.09280820892723675,0.1394188320019221,0.12046282637336102,-0.20640885456956032,-0.144088815811736,0.3429812749227899,0.3297052336662095,0.624746003557494,0.4415485917349117,0,0,Age: 40 - 59,-0.02452199875062197,0.1842522815452734,-0.3856564705793578,0.3366124730781139,0.8941227933857554,FALSE
elite_endorsements,Nicholson (2012),age,age_3_More than 60,0.04919196183339058,0.39128502031995316,0.28279025215633774,0.11229118583279103,-0.5207343427312682,0.17003919491856073,0.6191182663980493,0.6125308457213456,0.8627009749130742,5.896715549115842e-4,0,1,Age: More than 60,-0.3420930584865626,0.30426902098370034,-0.9384603396146153,0.25427422264149013,0.2608810420422816,FALSE
elite_endorsements,Nicholson (2012),educ,educ_3_College,0.07916274335078491,0.3272051844197536,0.09379229905052475,0.1683315468451544,-0.10513245180542755,-0.005002911814919131,0.2634579385069974,0.6594132806544264,0.3990785494897213,0.05351258971771406,0,0,College,-0.2480424410689687,0.19269796320788,-0.6257304489564135,0.12964556681847608,0.19802165269320007,FALSE
elite_endorsements,Nicholson (2012),educ,educ_3_Graduate School,0.07582810286112134,0.2451024765518316,0.14328298349371288,0.23466403501800615,-0.20724037163411402,-0.2225822707887709,0.3588965773563567,0.7127872238924341,0.5974204010125956,0.2997086610314403,0,0,Graduate School,-0.16927437369071024,0.27494949116117967,-0.7081753763666223,0.3696266289852019,0.5381214154690892,FALSE
elite_endorsements,Nicholson (2012),educ,educ_3_Less than College,0.14288602191051478,0.18689853331736936,0.09760064761060362,0.1064233428917493,-0.048914583537996825,-0.02217121066408692,0.3346866273590264,0.39596827729882567,0.14388366015981338,0.07964297012125555,0,0,Less than College,-0.04401251140685458,0.14440157314331473,-0.32703959476775146,0.2390145719540423,0.7605242208227434,FALSE
elite_endorsements,Nicholson (2012),female,female_0,0.12176269913065527,0.10585897038443995,0.08023058202997839,0.11841232580330456,-0.03578664474595031,-0.12691205308715006,0.27931204300726087,0.33862999385603,0.1295979510366817,0.3718538092136807,0,0,Men,0.015903728746215318,0.14303295143084002,-0.26444085605823114,0.2962483135506618,0.9114662641038163,FALSE
elite_endorsements,Nicholson (2012),female,female_1,0.07933164928316538,0.3586302717311933,0.09917357337591348,0.12273280666514476,-0.11556000239810932,0.1172780979540958,0.2742233009644401,0.5999824455082907,0.4241676122751873,0.003693941338018739,0,1,Women,-0.2792986224480279,0.1577933442450964,-0.5885735771684169,0.029976332272361017,0.07672249234185104,FALSE
elite_endorsements,Nicholson (2012),pid,pid_3_Democrat,0.054709261573693,0.1863534859716153,0.07027447606655751,0.12360479873918445,-0.08325367466708206,-0.056599342556868965,0.19267219781446804,0.4293063145000996,0.436520316760446,0.1323856093995997,0,0,Democrat,-0.1316442243979223,0.14218526033940176,-0.41032733466314975,0.14703888586730515,0.35451662362508596,FALSE
elite_endorsements,Nicholson (2012),pid,pid_3_Republican,0.22188535365414472,0.2783473017704543,0.12802723963759854,0.11588318930000543,-0.029887521586955818,0.0504367937730483,0.4736582288952452,0.5062578097678603,0.08392995157873333,0.01682487770001986,0,1,Republican,-0.056461948116309585,0.1726843584450079,-0.39492329066852505,0.28199939443590594,0.7436934514557959,FALSE
elite_endorsements,Nicholson (2012),white,white_0,0.06910241545205456,0.28338505622094207,0.11588161417669379,0.19171871565149862,-0.15882798743013948,-0.09522261478789662,0.2970328183342486,0.6619927272297808,0.5513565838107439,0.14132683355358983,0,0,Nonwhite,-0.2142826407688875,0.22401922782488182,-0.6533603273056559,0.22479504576788087,0.33880108917500423,FALSE
elite_endorsements,Nicholson (2012),white,white_1,0.12323953956805243,0.2318669186921965,0.07283608080746601,0.09138384131806555,-0.019746996349544174,0.05240412204651099,0.266226075485649,0.411329715337882,0.09105846051891119,0.01141786117383722,0,1,White,-0.10862737912414407,0.11685932192785094,-0.3376716501027319,0.12041689185444378,0.35260059559564544,FALSE
expert_economists,Johnston and Ballard (2016),age,age_3_18 - 39,0.41891967197738594,0.29731576845432695,0.01841133101679571,0.08617822594428626,0.3828302548530259,0.1281029584106847,0.455009089101746,0.4665285784979692,4.327252996260782e-112,5.958305882354967e-4,1,1,Age: 18 - 39,0.121603903523059,0.08812300344810359,-0.05111718323522402,0.294324990281342,0.1676070546949837,FALSE
expert_economists,Johnston and Ballard (2016),age,age_3_40 - 59,0.3746285022137189,0.21805393139728615,0.03488911481901551,0.07003654432916678,0.3062206660479828,0.08056787291753817,0.443036338379455,0.35553998987703417,1.941802813888764e-26,0.0019179623068894432,1,1,Age: 40 - 59,0.15657457081643275,0.07824556137204072,0.003213270527232942,0.3099358711056326,0.0453852250479956,TRUE
expert_economists,Johnston and Ballard (2016),age,age_3_More than 60,0.2857412119498634,0.22971163816961984,0.08699427475307905,0.08593291752045831,0.11482430802671417,0.060948038656831294,0.45665811587301264,0.3984752376824084,0.001092452998098325,0.007717332130008451,1,1,Age: More than 60,0.05602957378024356,0.12228029339755486,-0.18363980127896395,0.2956989488394511,0.646804392877633,FALSE
expert_economists,Johnston and Ballard (2016),educ,educ_3_College,0.3891883188919584,0.29219443689512875,0.02595167648018292,0.11310421753314395,0.3383131797669155,0.06983291762393129,0.44006345801700125,0.5145559561663262,6.817421582489967e-50,0.010141419409051453,1,1,College,0.09699388199682962,0.11604332611536446,-0.13045103718928472,0.324438801182944,0.4032438133946026,FALSE
expert_economists,Johnston and Ballard (2016),educ,educ_3_Graduate School,0.39752128428261646,0.09177418136754255,0.04646089448977695,0.14809193590354305,0.3063965077668821,-0.19972730827108554,0.4886460607983508,0.38327567100617066,2.5130038401814238e-17,0.5359467835675826,1,0,Graduate School,0.3057471029150739,0.15520900810342578,0.0015374470323593625,0.6099567587977884,0.04884918411000749,TRUE
expert_economists,Johnston and Ballard (2016),educ,educ_3_Less than College,0.41302532898274447,0.26626570348053225,0.022522109546021105,0.053248210525445386,0.36887564514984195,0.16180823389985516,0.457175012815647,0.37072317306120933,1.6460400979174295e-73,6.464124869794643e-7,1,1,Less than College,0.14675962550221222,0.057815372891343766,0.03344149463517844,0.260077756369246,0.011135466211375426,TRUE
expert_economists,Johnston and Ballard (2016),female,female_0,0.36628639442385413,0.2660068062842436,0.0233445697979852,0.068884190659543,0.3205240362527835,0.13083444908952618,0.4120487525949248,0.40117916347896104,1.4560418961402126e-54,1.1978044823270411e-4,1,1,Men,0.10027958813961052,0.07273239073393142,-0.04227589769889506,0.2428350739781161,0.16797267698409543,FALSE
expert_economists,Johnston and Ballard (2016),female,female_1,0.44352755079918665,0.23718677850347292,0.021872392294171386,0.06391114147476838,0.4006518455358865,0.11177587421437771,0.4864032560624868,0.3625976827925681,3.73827081704501e-89,2.1732020493206496e-4,1,1,Women,0.20634077229571374,0.0675502446278175,0.07394229282519144,0.33873925176623604,0.002253409054326315,TRUE
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Conservative,0.4577276069585901,0.22832454694521498,0.035119715493765906,0.07396377267437942,0.38886665872208126,0.08313028739727374,0.526588555195099,0.3735188064931562,8.107365321831097e-38,0.002094420206276685,1,1,Conservative,0.22940306001337513,0.08187816610422059,0.06892185444910276,0.3898842655776475,0.00508244963547629,TRUE
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Liberal,0.3855054722202971,0.30374937119177003,0.02340735654182414,0.09595564329843642,0.3396199601517276,0.11526423442799119,0.4313909842888666,0.4922345079555489,8.041695734448073e-60,0.0016339195851096137,1,1,Liberal,0.08175610102852704,0.09876937693988376,-0.11183187777364512,0.2753440798306992,0.4078135343001811,FALSE
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Moderate,0.4007039931653192,0.22944814822711698,0.027889040195722782,0.07675028214155999,0.34602896790735377,0.07876670969605276,0.4553790184232846,0.3801295867581812,6.979991355731256e-46,0.0028892827971724296,1,1,Moderate,0.1712558449382022,0.08166029862698093,0.011201659629319571,0.33131003024708483,0.03597818622148172,TRUE
expert_economists,Johnston and Ballard (2016),pid,pid_3_Democrat,0.41160126005708825,0.2340229874971362,0.020602268580354095,0.06711194664050385,0.37121612325121833,0.10233302399911837,0.45198639686295816,0.36571295099515405,6.38624206650224e-87,5.087405217010884e-4,1,1,Democrat,0.17757827255995204,0.07020304019438818,0.0399803137789512,0.31517623134095285,0.011422664664333906,TRUE
expert_economists,Johnston and Ballard (2016),pid,pid_3_Independent,0.3368149848135251,0.13865694151873495,0.04058735289419482,0.21854397129653466,0.25722285276217083,-0.29572286572162143,0.4164071168648794,0.5730367487590913,1.7840261020678253e-16,0.5274469188577149,1,0,Independent,0.19815804329479017,0.2222809047242216,-0.23751252996468417,0.6338286165542645,0.3726739784696336,FALSE
expert_economists,Johnston and Ballard (2016),pid,pid_3_Republican,0.42479873680000985,0.28349808541748067,0.0321687841123077,0.06848276614438069,0.36172815253301693,0.14909556942516725,0.48786932106700276,0.4179006014097941,6.307488436673066e-39,3.8006428587632515e-5,1,1,Republican,0.14130065138252917,0.07566187897514966,-0.0069966314087641646,0.2895979341738225,0.061827938641702405,FALSE
expert_economists,Johnston and Ballard (2016),white,white_0,0.42216145416865847,0.27453377395849626,0.033150414369518905,0.09526129982289529,0.3571652169888043,0.08741177780520012,0.4871576913485126,0.4616557701117924,2.4269564509218795e-36,0.004107782920906074,1,1,Nonwhite,0.1476276802101622,0.10086458851756822,-0.050066913284271486,0.3453222737045959,0.1432971240856539,FALSE
expert_economists,Johnston and Ballard (2016),white,white_1,0.39854754168969936,0.23990060911043595,0.01831613968125237,0.05230224739869227,0.36264477002822626,0.13730691706557424,0.43445031335117246,0.34249430115529766,6.754481871948028e-103,4.876975611113358e-6,1,1,White,0.1586469325792634,0.0554166586486154,0.05003028162797722,0.2672635835305496,0.004199126061771712,TRUE
flavinS4,Flavin (2011),age,age_3_18 - 39,-0.39044073100957516,-0.6537597136309345,0.06992646111498554,0.15333932750859725,-0.5277035766176583,-0.9559848273026368,-0.253177885401492,-0.3515345999592323,3.2369426394145514e-8,3.0027544527292017e-5,1,1,Age: 18 - 39,0.2633189826213594,0.16853088537373329,-0.06700155271115782,0.5936395179538766,0.11818494836590845,FALSE
flavinS4,Flavin (2011),age,age_3_40 - 59,-0.566337082693054,-0.7414903638885861,0.14773958666136822,0.14251047829797034,-0.8578948339504227,-1.0219447868990506,-0.2747793314356855,-0.46103594087812166,1.7549417294486676e-4,3.654347419363422e-7,1,1,Age: 40 - 59,0.17515328119553208,0.20527109365808963,-0.22717806237432359,0.5774846247653878,0.3935052302886937,FALSE
flavinS4,Flavin (2011),age,age_3_More than 60,-0.6791046811482251,-0.8448053103410206,0.4901357904929179,0.1527979353660487,-1.6847802533007816,-1.1457464773437807,0.32657089100433145,-0.5438641433382605,0.17722608531185974,8.126025246870629e-8,0,1,Age: More than 60,0.1657006291927955,0.5134007228026122,-0.8405647875003243,1.1719660458859154,0.7468837769224138,FALSE
